BlipA.ElapsedDays         BlipA.X                   BlipA.Y                   BlipA.Z                   
0                         6804.373650608836         -591.8208020951877        -2208.7053023954          
BlipA.ElapsedDays         BlipA.X                   BlipA.Y                   BlipA.Z                   
0.8969858312448196        -3026.208136519959        -1619.744409160154        -6331.066680848127        
0.8981435935747868        -2335.393665830812        -1707.779597033797        -6591.759851510225        
0.8993009487057861        -1619.990553787729        -1777.625394985152        -6782.094140028567        
0.900457827057835         -887.6558791074697        -1828.539986665743        -6900.049018318085        
0.9016142043255968        -146.1986235818721        -1859.987285631585        -6944.38922114748         
0.9027699952603143        596.437934307494          -1871.638817247488        -6914.670106460505        
0.9039251592876099        1332.32993020219          -1863.380932190884        -6811.249472484988        
0.9050796683150111        2053.638352144536         -1835.313407674771        -6635.275874679436        
0.906233473077009         2752.672963397272         -1787.749142396911        -6388.681139608975        
0.9073865629579814        3422.012389435055         -1721.208771221963        -6074.148325202566        
0.9085389252504683        4054.558201631643         -1636.415392388786        -5695.08657130222         
0.9096905754922773        4643.627312273468         -1534.284214329234        -5255.583157791198        
0.9108415261689515        5183.005000106308         -1415.914252766126        -4760.367063939165        
0.9119918417054578        5667.03471278991          -1282.570182404608        -4214.732098073552        
0.9131415694391762        6090.642408709565         -1135.67497647136         -3624.506734640257        
0.9142908026879013        6449.413137535713         -976.7869080330132        -2995.960376445254        
0.9154396633057331        6739.620828646238         -807.5835878745514        -2335.740487937799        
0.9165882649031119        6958.252457486221         -629.8493600017673        -1650.822794070417        
0.9177367285192304        7103.043128554149         -445.4547392921713        -948.4306793583871        
0.918885188522836         7172.497037353649         -256.3359779370902        -235.9564591438515        
0.9200337802139984        7165.898512901089         -64.47709182120686        479.1071895775841         
0.9211826661594387        7083.31561739887          128.1147646685221         1189.259867880232         
0.9223319902994263        6925.597522151424         319.4218712504697         1887.040505327003         
0.923481865091162         6694.374130214131         507.4341713563159         2565.09573577678          
0.9246324247142184        6392.032792518354         690.1784676198676         3216.286863877146         
0.9257837694167392        6021.705950590796         865.7294427763126         3833.730117716209         
0.9269359777754289        5587.243137160776         1032.23187842159          4410.877080673769         
0.9280891239432094        5093.168428631187         1187.922646372144         4941.592779322093         
0.929243265891273         4544.639941061269         1331.147420846077         5420.214255853761         
0.9303984143480193        3947.416337036995         1460.375065512495         5841.601154043743         
0.9315545717545319        3307.783286550288         1574.219873550794         6201.211505001164         
0.9327117281936808        2632.490481488588         1671.456177682774         6495.15007785232          
0.9338698362007563        1928.697461429536         1751.030399840241         6720.208040411663         
0.9350288600289787        1203.870073254203         1812.077163828755         6873.912701052022         
0.936188702176878         465.7468711626271         1853.925386109225         6954.546952616076         
0.9373492907325272        -277.7978133831722        1876.111473295713         6961.184626283877         
0.9385105364963238        -1018.812495861447        1878.382417435441         6893.696096938218         
0.9396723329555243        -1749.354846319051        1860.700022976635         6752.755230600688         
0.9408345618940075        -2461.582777719205        1823.242648863859         6539.83651169898          
0.9419971094539505        -3147.851189183304        1766.403440040901         6257.198428433148         
0.9431598604387546        -3800.792873905119        1690.786218809534         5907.859691745936         
0.944322722069046         -4413.412406643543        1597.19704239826          5495.557890765408         
0.9454856070333335        -4979.151413083139        1486.635631213904         5024.710555794836         
0.9466484142139962        -5491.951556192472        1360.286551059846         4500.375494681975         
0.9478110658055812        -5946.338576137405        1219.502645772045         3928.179998302461         
0.9489735239840229        -6337.482383884487        1065.786714104737         3314.245924276127         
0.9501357326480502        -6661.224518951302        900.7818985904079         2665.150630888124         
0.9512976547594008        -6914.136156719363        726.2492482918881         1987.836880919038         
0.9524592783018306        -7093.550866829414        544.0471209878244         1289.532204383469         
0.9536205917611369        -7197.584479481819        356.1146708774565         577.6848336729007         
0.9547816082231293        -7225.155309956692        164.4472628782654         -140.13051423909          
0.9559423239661555        -7175.991063799225        -28.91799841901209        -856.2677361840349        
0.9571027564488759        -7050.632140140026        -221.9300117936848        -1563.113562689838        
0.9582629254109634        -6850.422962811505        -412.5421700175983        -2253.156002840052        
0.9594228446549096        -6577.499271364152        -598.7324751916538        -2919.058411284274        
0.9605825147918949        -6234.769685119625        -778.5237792281707        -3553.733406706044        
0.9617419494061323        -5825.878608490856        -950.0087930243553        -4150.432602344979        
0.9629011494143924        -5355.174893926826        -1111.366201693125        -4702.803743486123        
0.9640601040518959        -4827.668510077327        -1260.880465325055        -5204.960313468385        
0.9652187970386876        -4248.97666232163         -1396.961220174511        -5651.548516826093        
0.9663772041312768        -3625.266295260757        -1518.160187262734        -6037.804558760776        
0.9675352886588371        -2963.192214805704        -1623.186672988886        -6359.60618558134         
0.9686930061761814        -2269.824692834743        -1710.922524435026        -6613.521052360973        
0.9698503224899469        -1552.562847255687        -1780.435641077537        -6796.84816578841         
0.971007159405417         -819.0887749807646        -1830.987241307901        -6907.640311512414        
0.9721634878951591        -77.22660267516712        -1862.04523750163         -6944.739152190931        
0.9733192438106926        665.0897675736571         -1873.285821698865        -6907.777819760708        
0.9744743718911195        1399.930715684321         -1864.599358906365        -6797.190854936797        
0.9756288373282587        2119.464644775551         -1836.090570012946        -6614.204935846403        
0.976782601330342         2816.027365173771         -1788.077035483741        -6360.825877372936        
0.9779356391954934        3482.216331313435         -1721.085067210772        -6039.81310848552         
0.9790879598549509        4110.979979563625         -1635.841439130981        -5654.639155508383        
0.9802395601000171        4695.666144109177         -1533.267565865255        -5209.462569612027        
0.9813904703587468        5230.11683903149          -1414.46563660696         -4709.065837244861        
0.9825407493335661        5708.725377698054         -1280.70529203743         -4158.799285444527        
0.9836904700277955        6126.48460025297          -1133.410416866874        -3564.526330355791        
0.9848397217974707        6479.03665873694          -974.1432148826269        -2932.558387036168        
0.9859885796577146        6762.707625961469         -804.5918230594264        -2269.604580784095        
0.9871371843364614        6974.562834005392         -626.5405681240716        -1582.654460590537        
0.9882856600306695        7112.409356033297         -441.8627318633276        -878.9503427857223        
0.9894341468680068        7174.824193806855         -252.4964972004678        -165.8941496633977        
0.9905828017836029        7161.163126856245         -60.42475404378885        549.0292721734237         
0.9917317542858655        7071.565997592474         132.3376063910098         1258.300511809989         
0.9928811421559658        6906.957252319075         323.7699636766191         1954.464034078946         
0.9940311033678881        6669.034873430242         511.8650501493394         2630.198532313193         
0.9951817545916128        6360.258589439617         694.6457416508546         3278.378642583818         
0.9963331943181402        5983.829233009491         870.1859496931317         3892.150980489732         
0.9974855297514296        5543.649233812147         1036.634480713616         4465.019173786912         
0.9986388000870647        5044.314759815755         1192.22330473183          4990.874173839385         
0.9997930572390033        4491.043680869801         1335.298471604403         5464.102029420749         
1.000000000007276         4386.638867195991         1359.495196366347         5542.94279607379          
BlipA.ElapsedDays         BlipA.X                   BlipA.Y                   BlipA.Z                   
1.000000000007276         4386.638867195991         1359.495196366347         5542.94279607379          
